Vehicle Model,Battery Capacity (kWh),Charging Station Location,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
-1.4328195360610096,-1.1899012192377647,1.3531379823083984,-1.1191513350952342,0.3575764663420705,-1.1471787454834552,1.4580130386619525,1.3583633570153968,-0.007123994307696435,1.120155368157716,0.4172394568776989,-1.0621249974636575,-0.9957884180199389,-0.26542083743714423,1.2457468069438382,-1.27953176230594
-0.729202799602478,0.507554088801715,-0.7573095993935544,-0.9195507247151529,-0.19939828404755397,-1.5753896601507207,-0.7909330931400718,0.4573384166835758,1.477666398243793,-1.434078138674575,0.6276113500687808,0.4906604358360095,1.2815011520982276,-1.5647135585250054,1.2457468069438382,1.2226636839812315
-0.025586063143946455,1.235034935104349,-0.7573095993935544,-0.38415758556758434,0.7506894284139526,-1.4978276691888672,-1.0773948917520324,-0.4436865236482452,-1.4919143868591858,-1.2434884004063502,-1.3772377726129912,1.139364377751503,0.5665454022668718,-1.5647135585250054,0.026780324241194448,-1.27953176230594
0.6780306733145851,0.02256685793329226,-0.0538270721595701,-1.194487368790243,1.2460351831168732,-0.4543506101244886,1.3854957202644327,-1.3447114639800661,0.48780613654280003,-0.9704792659268238,-0.3479163072631368,0.06666725984823134,1.2712308990158003,1.4669694573466707,0.026780324241194448,-0.028434039162354194
-1.4328195360610096,0.507554088801715,-0.0538270721595701,-1.3608781025976786,1.0865492095700033,-0.12897010520583918,-0.3720461238025567,-0.4436865236482452,-1.4919143868591858,0.9371917566847114,-0.6697246852327786,0.020475924236186594,1.6351350981339694,0.1676767362588095,-1.1921861584614493,-1.27953176230594
0.6780306733145851,1.235034935104349,1.3531379823083984,-0.700228947966258,0.4091028519162741,-1.0884470185479334,0.980899662514934,0.4573384166835758,-1.4919143868591858,-1.5978739613040196,-0.16036677543825448,1.12184534681438,-1.589529795715081,-0.8998074000455533,1.2457468069438382,1.2226636839812315
-1.4328195360610096,1.1226057883753273,0.6496554550744141,-0.8205452903313932,1.1213122962443935,1.7163151128286591,-0.4704890231249368,0.4573384166835758,-0.007123994307696435,0.7671701206696198,0.866846986487656,0.9983064563755871,-0.7317251212240602,1.4669694573466707,1.2457468069438382,-0.028434039162354194
-0.025586063143946455,-1.1899012192377647,-1.4607921266275385,-0.8618919097955373,-1.3399136679941297,-1.4179417824968097,-1.4999657646371385,0.4573384166835758,0.48780613654280003,0.35176308617845775,-0.010521165844413292,-1.5707876834428796,0.2119386861302798,1.033871883650717,0.026780324241194448,-1.27953176230594
1.3816474097731168,1.235034935104349,0.6496554550744141,-0.0003382675007120227,-1.3782738160461294,-0.4014825793387562,0.2351673134106975,0.4573384166835758,0.9827362673932964,0.2654076695628866,-1.3135737776686274,1.5180406757045701,1.4951684487245065,-1.5647135585250054,-1.1921861584614493,1.2226636839812315
-1.4328195360610096,-1.1899012192377647,1.3531379823083984,0.26729897247600404,0.29373725320451766,1.4151619263237238,-1.4385319536355443,-1.3447114639800661,-0.5020541251581929,-1.5115360141639325,2.3986064655421986,1.0692979353183945,-0.4088322062197699,-0.26542083743714423,0.026780324241194448,1.2226636839812315
0.6780306733145851,-1.1899012192377647,1.3531379823083984,0.3495703615631169,0.8480727465041498,0.330953074951477,0.5881916471960388,1.3583633570153968,-0.9969842560086893,-1.3540195917423792,0.1636827637086611,-1.6493806889149496,1.2624596816124776,-0.26542083743714423,0.026780324241194448,-1.27953176230594
-0.025586063143946455,-0.6079165421956573,0.6496554550744141,0.7551139933653196,0.6245166386220611,0.03380367501764057,1.1446358558237033,0.4573384166835758,1.477666398243793,0.9308243508681285,0.048773364267971166,0.7873364842848777,-1.215375047019426,0.6007743099547632,-1.1921861584614493,-0.028434039162354194
-1.4328195360610096,0.02256685793329226,-1.4607921266275385,0.2999928646156965,0.2766644124610258,-0.49641195438099744,-0.7160062881325197,-0.4436865236482452,0.9827362673932964,-0.004395288603575278,-0.6243204992736852,1.7247863392846516,1.6657235206587877,0.2793884963905611,1.2457468069438382,1.2226636839812315
1.3816474097731168,1.235034935104349,0.6496554550744141,1.1815453004453091,-0.18663179065067548,1.7388445113218063,1.4752107462542308,-1.3447114639800661,0.48780613654280003,-1.2423376768543302,-0.06650063128735959,1.5186778462785635,-0.7880122075204468,0.6007743099547632,1.2457468069438382,-0.028434039162354194
1.3816474097731168,1.235034935104349,-0.0538270721595701,-0.6887775704984885,-1.2372210276749012,-1.0792145974806604,0.13828275964638187,-1.3447114639800661,-0.5020541251581929,0.6796952330668093,-0.5733531332492,0.23658716160172732,1.3971936689073177,0.1676767362588095,-1.1921861584614493,1.2226636839812315
-0.729202799602478,0.02256685793329226,-0.7573095993935544,-0.1129903950585617,1.258487930007041,-1.0000989597616332,1.5084403137691433,-1.3447114639800661,0.9827362673932964,1.2970727091801464,0.2842885331412427,-0.8459057801053653,0.42313658198622334,-1.1316159848290517,1.2457468069438382,-0.028434039162354194
-0.729202799602478,0.02256685793329226,-0.0538270721595701,0.03857379036587806,1.3040896754523077,0.7479225357246346,0.4556404226701317,-0.4436865236482452,-0.007123994307696435,1.64630980518041,0.7427877790985112,-0.8678851060887396,0.9853645875855329,-1.4082721466335186,-1.1921861584614493,-0.028434039162354194
0.6780306733145851,-1.1899012192377647,-0.7573095993935544,-1.4794381521452442,-0.6804072833456359,1.4507098733823527,-1.1812625242821357,1.3583633570153968,1.477666398243793,2.044577453676205,1.1340716212465294,0.10789377116649274,-0.6582421376905762,-1.5647135585250054,-1.1921861584614493,1.2226636839812315
-1.4328195360610096,0.02256685793329226,1.3531379823083984,-0.5019364364226827,0.16056473208676678,1.6610834422344631,0.28525470830875926,-0.4436865236482452,0.48780613654280003,-0.598477654652093,-1.2146777386473946,-0.07557522617356187,0.3450094314819668,-0.26542083743714423,0.026780324241194448,-1.27953176230594
-1.4328195360610096,0.02256685793329226,-1.4607921266275385,0.6387178047075395,0.8333498309422517,1.4532736112209907,0.9844911354496723,-0.4436865236482452,0.48780613654280003,-0.8278549392271318,0.5778642189626032,0.3879433160452623,-0.1976430409493416,-1.5647135585250054,1.2457468069438382,-1.27953176230594
-0.729202799602478,1.235034935104349,0.6496554550744141,-1.0611036378081304,-0.7861750047316294,-1.3864694413581804,1.339290801040998,-0.4436865236482452,-0.5020541251581929,-0.7400463328138166,0.17073002351302638,0.036288341969259716,-0.4661320106112671,-0.698518411133098,1.2457468069438382,-1.27953176230594
-1.4328195360610096,1.235034935104349,-1.4607921266275385,-0.19948492225629716,-0.2467515910293829,-1.0187208329173787,-0.5154324143058062,0.4573384166835758,-0.5020541251581929,1.1017973025849248,-0.5578202044521818,1.0174331780009986,-0.8762162131803065,1.033871883650717,-1.1921861584614493,-0.028434039162354194
-1.4328195360610096,1.235034935104349,0.6496554550744141,-1.2139415240124523,-0.9074283432661588,-0.3262570444364725,0.36165352936108647,0.4573384166835758,-1.4919143868591858,-1.0607108371551504,0.7648119921228478,-1.4097320951481556,1.62694441473183,-1.1316159848290517,0.026780324241194448,-1.27953176230594
1.3816474097731168,-0.6079165421956573,-0.0538270721595701,0.7977957737028195,-1.1976574317718867,-1.3419602396724997,-0.4202833399521762,-0.4436865236482452,-1.4919143868591858,-1.0907347061859827,-1.3884948199388008,-1.2802190091217753,-0.08579715068948739,-1.1316159848290517,0.026780324241194448,-1.27953176230594
-0.729202799602478,0.02256685793329226,-0.0538270721595701,0.6905156122804503,-0.3731687630431746,-1.5738642661410391,1.2050936912034589,-0.4436865236482452,0.48780613654280003,-0.30158022639324955,0.26393078757849225,0.04737269132894839,0.8880732283162883,-0.7811651792133931,1.2457468069438382,1.2226636839812315
-0.025586063143946455,0.02256685793329226,0.6496554550744141,-0.24137126435407352,0.5867236970372234,-0.520517146332,0.6806189728645538,0.4573384166835758,-0.9969842560086893,-1.0238017715812997,-0.10316287666485656,-0.9240774456317292,3.012922987748515,0.1676767362588095,-1.1921861584614493,-0.028434039162354194
-0.729202799602478,0.02256685793329226,-1.4607921266275385,-0.12386354461140227,1.1319881238898668,0.19435923778845202,-0.6230354930633557,0.4573384166835758,-0.007123994307696435,1.5261800865178607,-1.4488566210694316,-0.6111227276082641,1.0925507690328833,-1.1316159848290517,1.2457468069438382,-1.27953176230594
-0.025586063143946455,0.02256685793329226,0.6496554550744141,1.4077408675652427,-1.1586693510861747,0.9140873544933363,-0.6204882256764875,1.3583633570153968,-0.5020541251581929,0.006040958244496561,1.1394733752855524,-1.3310737443149447,1.2590372406875203,1.033871883650717,1.2457468069438382,1.2226636839812315
1.3816474097731168,0.507554088801715,1.3531379823083984,0.8643643012736936,-0.9324289963363398,-0.9860617467135132,0.3679358502877155,-0.4436865236482452,-1.4919143868591858,1.6145683852427861,0.24873061523182566,-0.1479754940376138,-0.6409550130671915,1.4669694573466707,0.026780324241194448,-0.028434039162354194
0.6780306733145851,1.235034935104349,-0.0538270721595701,1.1692142577149267,0.9174398492686502,-0.1948608020392798,-1.3075491043068364,-1.3447114639800661,-0.007123994307696435,-1.3334541487055285,-1.1164822384902782,-0.2776564016397953,-1.2448096816047338,-0.698518411133098,0.026780324241194448,1.2226636839812315
-1.4328195360610096,0.255322112181256,1.3531379823083984,1.13900023024453,-0.28948403044125276,-1.3971681986620756,0.620708040072615,1.3583633570153968,1.477666398243793,1.3186187146166277,-0.7389124952922453,-0.4058729549212062,1.3469654436926815,-0.71184364444363,0.026780324241194448,-1.27953176230594
1.3816474097731168,1.235034935104349,-0.0538270721595701,-0.14867531437022122,0.12100108964668158,-0.40371532720191666,0.3785434904815141,-1.3447114639800661,0.9827362673932964,-0.8675546240529265,1.2384542582840101,-0.5086661841545708,0.30470896913936313,-0.29068634878104777,0.026780324241194448,-0.028434039162354194
-1.4328195360610096,0.507554088801715,-0.0538270721595701,-1.401094927694386,-0.8443019178900635,0.25616360687891376,0.8830720833508354,1.3583633570153968,0.9827362673932964,-0.5191420215561773,-0.47823788607621676,-0.8400515339104871,1.6291107361795116,0.1676767362588095,-1.1921861584614493,-0.028434039162354194
0.6780306733145851,-1.2482702744234562,-0.7573095993935544,1.5756642023518421,0.7173300992634901,-1.2880138096710034,-1.506103006543094,-0.4436865236482452,0.48780613654280003,-1.4122530894357261,0.5388707117757808,-0.11491934340728216,0.45906274587931006,-1.1316159848290517,1.2457468069438382,-1.27953176230594
0.6780306733145851,0.02256685793329226,1.3531379823083984,-0.00642740003834351,0.9679855496248194,-1.5277924535410958,0.6965966640128871,-1.3447114639800661,-0.5020541251581929,-1.4090610490700735,3.3858529546331333,-1.2441023753356897,1.12986916628709,0.029108404461884074,0.026780324241194448,1.2226636839812315
1.3816474097731168,-0.6079165421956573,1.3531379823083984,0.1905820329507717,1.5166530462612495,-0.6631694273378668,-1.1111946500850516,0.4573384166835758,0.9827362673932964,0.007012409124927155,0.9270812214287784,0.6745102027159734,-1.0321790328738525,-1.1316159848290517,1.2457468069438382,-0.028434039162354194
0.6780306733145851,0.02256685793329226,-0.7573095993935544,1.1370497992887714,-0.15486980405032755,1.7308230941784097,-0.3275810781352476,1.3583633570153968,1.477666398243793,0.5778484282970818,0.3870986080286931,-0.6705043219498262,-0.8140965067283019,0.6007743099547632,-1.1921861584614493,-0.028434039162354194
-0.025586063143946455,-0.6079165421956573,-1.4607921266275385,-0.5465185042365023,-0.5993663002514693,-1.437105364898124,-0.4112168227337849,-1.3447114639800661,-0.5020541251581929,1.1215469230968937,0.09024430369103417,-1.6074485195961787,0.85201190864225,-1.5647135585250054,0.026780324241194448,-0.028434039162354194
0.6780306733145851,0.507554088801715,1.3531379823083984,-0.00642740003834351,-0.49587483371232566,-0.8659743464700138,-0.8782087051775967,1.3583633570153968,-1.4919143868591858,1.1917471528640433,0.7500552438790686,0.7075546226286733,-1.3294750946667349,-1.1316159848290517,-1.1921861584614493,-1.27953176230594
-1.4328195360610096,1.235034935104349,0.6496554550744141,-1.5538672040552406,-0.056413916558233655,1.7069835667757516,-1.2009626451259798,-0.4436865236482452,0.9827362673932964,-0.9114400039187599,0.6883128201790479,0.20083131285802952,-0.6667867611051915,1.033871883650717,0.026780324241194448,1.2226636839812315
-1.4328195360610096,0.507554088801715,-0.7573095993935544,-1.5377163631750015,-1.6565542983552055,1.0406026569071218,0.18148927877422247,-1.3447114639800661,-0.9969842560086893,-1.4650377833172674,1.0827407592192206,0.8660085038804599,1.0406590841043988,-0.4315863082691366,1.2457468069438382,-1.27953176230594
-1.4328195360610096,-1.1899012192377647,1.3531379823083984,0.736748234392181,-0.35838523841334635,-0.9373154228179048,0.5164921576437053,-1.3447114639800661,0.9827362673932964,1.4432535212934372,-0.22063274151741566,-1.1486834619524469,-0.8986138098258746,-0.26542083743714423,-1.1921861584614493,-0.028434039162354194
-1.4328195360610096,-1.1899012192377647,-1.4607921266275385,1.0688536761310414,0.9847168202511424,1.4874603131867568,-0.3444306850137683,-1.3447114639800661,-0.5020541251581929,-1.3189414985808574,-0.09977389164839207,0.9707449119604047,-1.550225409992953,-1.5647135585250054,0.026780324241194448,1.2226636839812315
-0.025586063143946455,-0.6079165421956573,1.3531379823083984,1.4816093989474908,-0.33760368837266164,0.7290792699170804,1.0733056462474477,1.3583633570153968,-0.9969842560086893,1.5856751711307644,0.30893720890069937,-1.2149379627283379,0.1714461920349587,0.6007743099547632,1.2457468069438382,1.2226636839812315
-0.729202799602478,1.235034935104349,-0.0538270721595701,-1.1391520544839708,0.9849783670058512,0.6216299240315343,-1.1865967117689475,0.4573384166835758,-0.007123994307696435,-0.8906090794421921,-0.2712482838255236,0.15114864756870688,0.29946636666530174,0.1676767362588095,1.2457468069438382,-1.27953176230594
1.3816474097731168,0.11355533055169492,0.6496554550744141,0.34910635666829176,-0.5572313352664178,0.7567858262929769,1.525071852513475,0.4573384166835758,0.9827362673932964,-1.4810605223200874,0.44240213122510036,-0.23450699501570152,-0.8243015123112413,-1.5647135585250054,1.2457468069438382,-1.27953176230594
-1.4328195360610096,-0.2255490083899619,-0.7573095993935544,1.5480443833389586,1.5123702603062488,-1.0718511698009925,0.7109503922426226,0.4573384166835758,-0.5020541251581929,0.6043816180025458,-1.1568284108536413,0.4569400664015503,-0.32639133537510506,-0.698518411133098,0.026780324241194448,-0.028434039162354194
0.6780306733145851,-0.6079165421956573,-0.0538270721595701,1.6127622673607822,-1.274213413100113,1.5515956058912799,0.5351832530882665,-0.4436865236482452,0.9827362673932964,0.32359882343347474,-1.0352462991031661,-0.2894291833401478,1.5650761161774287,-0.26542083743714423,1.2457468069438382,-1.27953176230594
-1.4328195360610096,1.235034935104349,-1.4607921266275385,-0.9503209113196273,-0.9278344000654812,-0.043794635629164046,-1.294592529645043,-1.3447114639800661,0.9827362673932964,1.29214647372427,-0.6134568020295798,-0.06239623849092304,-0.6873533431630554,1.4669694573466707,1.2457468069438382,-1.27953176230594
0.6780306733145851,1.235034935104349,-0.0538270721595701,1.311272052523807,0.1361237084320194,1.0727152783164164,-1.4707364620769072,0.4573384166835758,-0.5020541251581929,-0.9546395671469997,0.8658137942002048,-0.1572655413363536,1.2002308695917978,0.6007743099547632,0.026780324241194448,-1.27953176230594
0.6780306733145851,-0.6079165421956573,-0.0538270721595701,-0.9533114180983754,-0.17657102564137878,0.03921004868994038,1.2576682913573103,0.4573384166835758,-0.9969842560086893,-0.6596309143086774,-1.3845793250077016,-1.2600906816435977,1.5778691598323578,1.4669694573466707,-1.1921861584614493,-1.27953176230594
-1.4328195360610096,0.02256685793329226,-1.4607921266275385,0.9194262455879744,-0.1428239324657721,0.3680957381192716,0.6971989912943679,-1.3447114639800661,-1.4919143868591858,1.4009619658402472,-0.13519324821282186,1.5428635752295174,1.1864035558641124,1.4669694573466707,1.2457468069438382,-1.27953176230594
-0.025586063143946455,2.4143255879951973,-0.0538270721595701,0.1625538498551619,-1.5263215446639764,1.6045930274535356,0.7734720392196364,-0.4436865236482452,1.477666398243793,0.16102935400626284,-0.8925762426064539,-1.534745979659663,-0.6132862431405753,-1.1316159848290517,0.026780324241194448,-0.028434039162354194
0.6780306733145851,1.235034935104349,-0.7573095993935544,-0.6090388787890506,0.2005527991346288,-1.3991235142544267,0.19524750311850234,1.3583633570153968,0.9827362673932964,1.5043169454077514,-0.44884828121457326,-0.3176810395156727,1.267965637804985,-1.5647135585250054,-1.1921861584614493,1.2226636839812315
0.6780306733145851,-1.1899012192377647,1.3531379823083984,1.5701605616981316,-0.1376130435211837,0.601018352507398,1.0864886466496546,1.3583633570153968,0.48780613654280003,-0.9123367696277324,0.9958378696073005,1.6974080699067917,-0.4938690374089299,-0.4421890371981616,1.2457468069438382,-1.27953176230594
-1.4328195360610096,-0.6079165421956573,-0.0538270721595701,0.7605894973658569,-0.9331738446535153,0.04211815387867814,-0.9612458746517952,1.3583633570153968,-0.007123994307696435,1.1596487358285965,0.9773678671420498,0.16291554791303178,1.3495482873604052,1.4669694573466707,0.026780324241194448,1.2226636839812315
0.6780306733145851,1.235034935104349,-0.7573095993935544,-0.2556399120329463,-0.6225308941365902,-0.7868352517771343,1.4258289314799601,-1.3447114639800661,-0.5020541251581929,-1.7290481671502211,-0.4301083847931437,-0.6622460219016625,0.08229782925869404,-0.698518411133098,0.026780324241194448,1.2226636839812315
0.6780306733145851,0.507554088801715,1.3531379823083984,1.1471103806727607,-1.33108480753381,0.5129874073350278,-0.8165431587184045,-0.4436865236482452,0.9827362673932964,-1.1070682444550706,0.6815041761898996,-0.8634481270710495,-1.5241369088687193,1.033871883650717,1.2457468069438382,-1.27953176230594
-1.4328195360610096,0.02256685793329226,1.3531379823083984,-1.201221150378583,-0.5340222140693288,0.04211815387867814,-0.08221183109549231,-1.3447114639800661,1.477666398243793,-0.506117659185653,0.11681869436301984,0.4155764366230666,0.22090977623885952,1.4669694573466707,-1.1921861584614493,-1.27953176230594
-1.4328195360610096,-1.1899012192377647,-0.0538270721595701,1.1155368518577882,1.2621248326289227,-1.6026725044606445,-0.7562173169038968,1.3583633570153968,-1.4919143868591858,0.3551898713888111,-1.0559103356488782,1.4644196455890468,-1.213340284740503,0.2208470239844778,-1.1921861584614493,1.2226636839812315
1.3816474097731168,0.02256685793329226,-0.7573095993935544,1.2809243199316989,0.9529816861405935,0.007221047338363271,-0.6588161280357254,0.4573384166835758,-0.5020541251581929,1.5414915011516659,-1.0057294916475965,-1.5588888102575604,1.320979946589122,-0.3644501205611196,-1.1921861584614493,-0.028434039162354194
-0.025586063143946455,0.02256685793329226,-0.0538270721595701,0.846491917611793,-1.2465177722626377,-0.19704468812033898,1.3582450065378424,0.4573384166835758,0.9827362673932964,-0.5913550883195642,1.0081973715594061,-1.131087684144318,-0.5126904299189095,-1.1316159848290517,1.2457468069438382,1.2226636839812315
-0.025586063143946455,0.507554088801715,-1.4607921266275385,-0.9050292681619126,-0.6598941010293946,0.29427400905580314,-1.1018243794874327,0.4573384166835758,-0.007123994307696435,-1.3902143316441649,1.2566461409838634,-0.6583315637397829,0.2664022891524454,-0.26542083743714423,1.2457468069438382,-0.028434039162354194
0.6780306733145851,-0.7130265389318541,1.3531379823083984,-1.362373624154168,-1.5913795630265775,1.092324293462128,-0.6842588606906167,1.3583633570153968,0.48780613654280003,-0.7305555745107245,1.3072981890610789,0.3523309147958791,0.9020893211969256,-0.698518411133098,-1.1921861584614493,1.2226636839812315
-0.025586063143946455,0.507554088801715,-0.0538270721595701,1.2146099098967187,0.014957808048982738,-1.495361347907081,-0.16607588490023723,-0.4436865236482452,-0.5020541251581929,-0.3341351542738412,-0.04346179162675801,1.4668824109120702,0.32044125787908845,0.1676767362588095,-1.1921861584614493,-1.27953176230594
0.6780306733145851,-1.1899012192377647,1.3531379823083984,-0.00642740003834351,1.1797773727209626,-1.2014904404383695,0.20836362764776753,1.3583633570153968,0.9827362673932964,0.08939914815763424,1.0575587574528784,0.2177887876240253,-1.3853957636425547,0.1676767362588095,-1.1921861584614493,-0.028434039162354194
1.3816474097731168,1.235034935104349,-0.7573095993935544,0.3037665880525728,1.5045316776261892,1.7169582952822793,1.6171628630603276,-1.3447114639800661,-0.9969842560086893,1.5456869298459732,0.021079903893679527,1.1061531133245301,0.9995190888756451,-1.5647135585250054,-1.1921861584614493,1.2226636839812315
-1.4328195360610096,0.02256685793329226,0.6496554550744141,-0.5232575515163205,1.0103573453759749,0.29696156594363765,-0.46024592768300226,-0.4436865236482452,-1.4919143868591858,-0.3994344371766998,-0.2266487436866216,1.060107331880653,1.657123020830956,-0.26542083743714423,0.026780324241194448,-0.028434039162354194
-1.4328195360610096,1.235034935104349,-0.0538270721595701,-0.5492310325944666,-1.1696379126625023,0.18682576337425671,1.5604398204813876,0.4573384166835758,0.48780613654280003,-0.4574558791426166,0.3546668904868894,-1.6884115188213218,-1.3622611449474757,-1.1316159848290517,1.2457468069438382,-1.27953176230594
-1.4328195360610096,0.02256685793329226,-0.0538270721595701,0.7941044531474415,1.376522770595755,-0.18707416988435804,-0.6390682583878614,-0.4436865236482452,-0.5020541251581929,1.6192285565263012,1.2292869482051105,1.5287999782138586,-0.013690445229436007,-1.5647135585250054,-1.1921861584614493,-0.028434039162354194
-0.025586063143946455,-1.2844400359437411,1.3531379823083984,0.4134373766541438,-1.4874318311077974,1.5106978015162937,-0.42238414748601005,-0.4436865236482452,0.9827362673932964,0.24692121408218948,-0.7148724498580733,0.8189378312681092,-0.8572570508837739,1.4669694573466707,0.026780324241194448,-1.27953176230594
1.3816474097731168,-1.1899012192377647,-0.7573095993935544,-0.30856251798342244,0.43010415910383276,-0.027118047312773504,-0.304057062475153,1.3583633570153968,0.48780613654280003,-0.010072196089793274,-1.8795027437251854,-0.7134145668300123,1.2015138299416488,1.033871883650717,-1.1921861584614493,-1.27953176230594
-0.025586063143946455,0.507554088801715,-1.4607921266275385,-0.04751379617214219,-1.3787107362981674,0.03380367501764057,0.6496052923366794,-0.4436865236482452,-0.9969842560086893,0.24382439486342145,1.295530386461645,-0.7040190092550256,0.16685980971697162,-0.26542083743714423,-1.1921861584614493,-0.028434039162354194
-0.025586063143946455,-0.6079165421956573,-0.7573095993935544,-0.4493441318417699,1.0741311817549255,1.3566300637678648,1.5932634185249828,1.3583633570153968,-0.5020541251581929,-0.9339404679229042,-0.6694910579328183,1.506540002816492,-0.6380992208649698,-1.1316159848290517,0.026780324241194448,-1.27953176230594
1.3816474097731168,-1.1899012192377647,-0.0538270721595701,0.6996774992082422,-0.9506194372936247,-0.9840171220262827,-0.2543893100304147,-1.3447114639800661,0.48780613654280003,0.030834068408295716,-1.2229134461842688,-1.06808164279752,-0.9064148763390214,-1.1316159848290517,-1.1921861584614493,-1.27953176230594
1.3816474097731168,1.235034935104349,-1.4607921266275385,-0.9611660665052472,-0.3535151652969086,0.5114815381290019,-0.42110958973195334,-0.4436865236482452,-0.5020541251581929,1.2177270033345635,1.3226957357037203,0.20181779972901873,-0.3279517174773279,-0.26542083743714423,-1.1921861584614493,-1.27953176230594
1.3816474097731168,-0.6079165421956573,-0.7573095993935544,-0.07486391108587737,1.0348315399056565,1.41726231677254,-0.4172936276846172,-0.4436865236482452,-0.5020541251581929,1.0177773347341434,0.4634317211566648,-0.594918145044828,-1.3379454903356358,-0.26542083743714423,0.026780324241194448,-0.028434039162354194
1.3816474097731168,-0.6079165421956573,0.6496554550744141,1.7022866399797618,0.3178306302557894,-0.9494745703270235,1.2486685014295762,-0.4436865236482452,0.48780613654280003,1.5367431682239494,-0.3365305051484115,1.4364044573902828,-0.3083438289112692,-0.698518411133098,0.026780324241194448,-1.27953176230594
-1.4328195360610096,0.507554088801715,1.3531379823083984,-0.4383540815369134,-0.7539991809865829,0.32031630362741015,-0.6513668689334632,0.4573384166835758,-0.5020541251581929,2.322966194178021,0.4616278061803774,0.13171548806476244,-1.4689474638734588,-1.1316159848290517,0.026780324241194448,1.2226636839812315
-0.729202799602478,0.02256685793329226,-0.7573095993935544,-0.6778436116354499,0.2581117091609618,-0.6568470786935844,-0.955859129540746,1.3583633570153968,-0.9969842560086893,-0.04728143838839151,0.6280618995698926,-0.8864724250316527,-0.5225239667631113,1.4669694573466707,0.026780324241194448,-1.27953176230594
-0.729202799602478,-1.1899012192377647,-0.7573095993935544,-0.6504765688266784,-1.1217043676210785,1.2052046729234813,-0.816153766426861,1.3583633570153968,0.48780613654280003,-1.4736235799543869,1.241906407893708,2.9201590223699965,0.8464781531303661,-1.5647135585250054,0.026780324241194448,1.2226636839812315
